course_id,credits,course_name_zh,course_name_en,instructor_zh,instructor_en,department_zh,department_en,time,time_en,location,course_type,language,is_core,changes,notes
000351061,3.0,投資學,Investments,張元晨,CHANG YUAN-CHEN,財管系,Department of Finance,四234,thu09-12,研究250206,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/20;,＠備註Note:先修經濟學及初級會計學一學年。為利課程銜接，建議同學修課前需具有統計學基礎概念（Mean、Variance、Covariance、Correlation coefficient、Normal distribution 、Regression）
000351071,3.0,投資學,Investments,張元晨,CHANG YUAN-CHEN,財管系,Department of Finance,三234,wed09-12,商館260312,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/10;,＠備註Note:先修經濟學及初級會計學一學年。為利課程銜接，建議同學修課前需具有統計學基礎概念（Mean、Variance、Covariance、Correlation coefficient、Normal distribution 、Regression）
000356001,1.0,社會責任與倫理,Social Responsibility and Ethics,黃秉德,HUANG PING-DER,企管系,Department of Business Administration,二234,tue09-12,商館260105,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:限大三以上修習，集中授課六週，每次3小時，實際上課日期請參考教學大綱。
000356021,1.0,社會責任與倫理,Social Responsibility and Ethics,譚丹琪、蘇威傑,TAN DANCHI/SU WEI-CHIEH,企管系,Department of Business Administration,五567,fri14-17,商館260207,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:限國貿三。實際上課日期請務必看教學大綱！
000356031,1.0,社會責任與倫理,Social Responsibility and Ethics,朴星俊,PARK SUNG JUN,企管系,Department of Business Administration,三EFG,wed18-21,商館260207,必/Required,英文/English,否/No,＠異動資訊Information of alteration:時間異動於2024/08/19;教室異動於2024/08/19;,＠備註Note:限大三以上修習，集中授課六週，每次3小時(18:30~21:20)，實際上課日期請參考教學大綱。
000356041,1.0,社會責任與倫理,Social Responsibility and Ethics,黃秉德,HUANG PING-DER,企管系,Department of Business Administration,二D56,tue13-16,商館260311,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/10;,＠備註Note:限大三以上修習，集中授課六週，每次3小時，實際上課日期請參考教學大綱。
000356051,1.0,社會責任與倫理,Social Responsibility and Ethics,柯玉佳,KO YU-CHIA,企管系,Department of Business Administration,三234,wed09-12,商館260306,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/24;,＠備註Note:限大三以上修習，集中授課六週，每次3小時，實際上課日期請務必看教學大綱！
000356061,1.0,社會責任與倫理,Social Responsibility and Ethics,李竺姮,LEE CHU-HENG,企管系,Department of Business Administration,五234,fri09-12,元大人文廳,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/09;,＠備註Note:限大三以上修習，集中授課六週，每次3小時，實際上課日期請參考教學大綱。
000357011,3.0,多媒體與程式設計軟體,Introduction to Multimedia and Programming,林湘霖,LIN SHIANG LIN,資管系,Department of Management Information Systems,三D56,wed13-16,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為軟體應用導論，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000357021,3.0,多媒體與程式設計軟體,Introduction to Multimedia and Programming,張瑞岩,CHANG JUI-YEN,資管系,Department of Management Information Systems,四234,thu09-12,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為軟體應用導論，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000357031,3.0,多媒體與程式設計軟體,Introduction to Multimedia and Programming,李博逸,LI BO-YI,資管系,Department of Management Information Systems,二D56,tue13-16,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為軟體應用導論，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000357041,3.0,多媒體與程式設計軟體,Introduction to Multimedia and Programming,李博逸,LI BO-YI,資管系,Department of Management Information Systems,三234,wed09-12,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為軟體應用導論，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000358011,3.0,資料分析與程式設計入門,Introduction to Data Analysis and Programming,李曉惠,LEE HSIAO-HUI,資管系,Department of Management Information Systems,四D56,thu13-16,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為資料處理，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000358021,3.0,資料分析與程式設計入門,Introduction to Data Analysis and Programming,楊亨利,YANG HENG-LI,資管系,Department of Management Information Systems,二78E,tue16-19,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為資料處理，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000358031,3.0,資料分析與程式設計入門,Introduction to Data Analysis and Programming,余千智,YU CHIEN-CHIH,資管系,Department of Management Information Systems,三78E,wed16-19,逸仙5樓資管電腦室,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:原科目名稱為資料處理，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。
000359011,3.0,統計學（一）,Statistics(I),劉惠美,LIU HUI-MEI,統計系,Department of Statistics,一D56,mon13-16,大勇210105,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/08/28;,＠備註Note:實習課時間於第一次上課時決定。會計系一年級學生灌檔。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359021,3.0,統計學（一）,Statistics(I),黃佳慧,HUANG CHIA-HUI,統計系,Department of Statistics,二234,tue09-12,研究250103,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:實習課為四、78，實習課衝堂者不得選修。統計系一年級學生灌檔；商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359031,3.0,統計學（一）,Statistics(I),翁久幸,WENG CHIU-HSING,統計系,Department of Statistics,二234,tue09-12,商館260306,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:實習課為四、78，實習課衝堂者不得選修。財管系一年級學生灌檔；商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359041,3.0,統計學（一）,Statistics(I),陳怡如,CHEN YI-JU,統計系,Department of Statistics,二D56,tue13-16,資訊140206,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/06;,＠備註Note:實習課為四、78，實習課衝堂者不得選修。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359051,3.0,統計學（一）,Statistics(I),張育瑋,CHANG YU-WEI,統計系,Department of Statistics,二D56,tue13-16,商館260106,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:實習課為四、78，實習課衝堂者不得選修。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。本課程開放加簽但不開放遞補
000359061,3.0,統計學（一）,Statistics(I),薛慧敏,HSUEH HUEY-MIIN,統計系,Department of Statistics,三D56,wed13-16,商館260313,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:實習課於第一次上課時決定。金融系一年級學生灌檔，本課程初選時不開放選課，加退選時開放遞補不加簽。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359071,3.0,統計學（一）,Statistics(I),黃子銘,HUANG TZEE-MING,統計系,Department of Statistics,四234,thu09-12,研究250103,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:實習課為二、78，實習課衝堂者不得選修。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359081,3.0,統計學（一）,Statistics(I),周珮婷,CHOU PEI-TING,統計系,Department of Statistics,四D56,thu13-16,研究250103,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:實習課為二、78，實習課衝堂者不得選修。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359201,3.0,統計學（一）,Statistics(I),吳漢銘,WU HAN-MING,統計系,Department of Statistics,四D56,thu13-16,商館260306,必/Required,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:英語授課。實習課為二、78，實習課衝堂者不得選修。商院ETP學生及外籍生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000359211,3.0,統計學（一）,Statistics(I),陳立榜,CHEN LI-PANG,統計系,Department of Statistics,四D56,thu13-16,資訊140306,必/Required,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:英語授課。實習課為二、78，實習課衝堂者不得選修。商院ETP學生及外籍生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。
000601001,2.0,民法概要,Civil Law,王正偉,WANG CHENG-WEI,法律系,Department of Law,一78,mon16-18,學思040202,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/06;,＠備註Note:企一乙同學優先。
000601011,2.0,民法概要,Civil Law,詹聰哲,CHAN TSUNG-CHE,法律系,Department of Law,三78,wed16-18,大勇210201,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:企一甲同學優先。
000603001,2.0,民法概要,Civil Law,葉啓洲,YEH CHI-CHOU,法律系,Department of Law,一78,mon16-18,資訊140206,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/08/28;,＠備註Note:財政系一年級優先。
000603011,2.0,民法概要,Civil Law,劉明生,LIU MING SHENG,法律系,Department of Law,四56,thu14-16,大智190305,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/13;,＠備註Note:會計一學生優先。
000603021,2.0,民法概要,Civil Law,王千維,WANG CHIEN-WEI,法律系,Department of Law,二34,tue10-12,大智190305,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
000604001,2.0,商事法,Commercial Law,鄭婷嫻,CHENG TING-HSIEN,法律系,Department of Law,五34,fri10-12,大勇210105,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:企管系二年級甲班優先。
000604011,2.0,商事法,Commercial Law,王正偉,WANG CHENG-WEI,法律系,Department of Law,四34,thu10-12,研究250105,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:企管系二年級乙班優先。
000604021,2.0,商事法,Commercial Law,魏杏芳,WEI HSIN FANG,法律系,Department of Law,一56,mon14-16,商館260306,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:國貿二甲優先。
000605001,2.0,商事法,Commercial Law,王文杰,WANG WEN-CHIEH,法律系,Department of Law,三78,wed16-18,法學院演講廳,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/04;,＠備註Note:會計系二年級甲班優先。
000605021,2.0,商事法,Commercial Law,劉承愚,LIU CHENG-YU,法律系,Department of Law,一78,mon16-18,綜北270402,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/20;,＠備註Note:會計系二年級乙班優先。
000702011,3.0,普通心理學,Psychology,黃淑麗,HUANG SHWU-LIH,心理系,Department of Psychology,一D56,mon13-16,研究250105,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
000702021,3.0,普通心理學,Psychology,張裕隆,CHANG YUE-LOONG,心理系,Department of Psychology,三34C,wed10-13,資訊140201,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/12;,＠備註Note:N/A
000711001,3.0,微積分,Calculus,張宜武,CHANG YI-WU,應數系,Department of Mathematical Sciences,三D56,wed13-16,大勇210103,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:國貿系優先。
000711011,3.0,微積分,Calculus,符聖珍,FU SHENG-CHEN,應數系,Department of Mathematical Sciences,四D56,thu13-16,大勇210104,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:財管系優先。
000711021,3.0,微積分,Calculus,郭岳承,KUO YUEH-CHENG,應數系,Department of Mathematical Sciences,四D56,thu13-16,大勇210106,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:經濟系優先
000712001,3.0,微積分,Calculus,陳政輝,CHEN JENG-HUEI,應數系,Department of Mathematical Sciences,五D56,fri13-16,大勇210103,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:企管系優先。
000713011,3.0,微積分甲,Calculus A,曾正男,TZENG JENG-NAN,應數系,Department of Mathematical Sciences,四D56,thu13-16,大智190101,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教師異動於2024/07/29);,＠備註Note:資科系優先。
000713021,3.0,微積分甲,Calculus A,林俊良,LIN CHUN-LIANG,應數系,Department of Mathematical Sciences,二234,tue09-12,大勇210104,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:金融系優先。
000713031,3.0,微積分甲,Calculus A,蔡承育,TSAI CHENG-YU,應數系,Department of Mathematical Sciences,三D56,wed13-16,大勇210104,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:統計系優先。
000714001,3.0,微積分甲,Calculus A,曾睿彬,TSENG JUI-PIN,應數系,Department of Mathematical Sciences,五D56,fri13-16,大勇210104,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:地政系優先。
002008011,1.0,體育[男女合班]—健康體適能,Physical Education [male and female]--Health Fitness,陳志威,CHEN CHI-WEI,體育,Physical Education Office,二34,tue10-12,,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課地點：體育館健身教室
002009001,1.0,體育[男女合班]—適應體育,Physical Education [male and female] –Adapted Physical Education,張凱隆、陳志威,CHANG KAI-LUNG/CHEN CHI-WEI,體育,Physical Education Office,四56,thu14-16,,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教師異動於2024/08/28);,＠備註Note:請詳閱體育選課規定；第1堂課集合地點：體育室會議區
002012011,1.0,體育[男]—羽球初級,Physical Education [male]--Badminton Primer,黃郁琦,HUANG YU-CHI,體育,Physical Education Office,五34,fri10-12,,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課地點：體育館羽球場
002012021,1.0,體育[男]—羽球初級,Physical Education [male]--Badminton Primer,黃郁琦,HUANG YU-CHI,體育,Physical Education Office,二12,tue08-10,,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課地點：體育館羽球場
